Dose,Well,ImageNumber,ObjectNumber,Cytoplasm_AreaShape_Area,Cytoplasm_AreaShape_Center_X,Cytoplasm_AreaShape_Center_Y,Cytoplasm_AreaShape_Center_Z,Cytoplasm_AreaShape_Compactness,Cytoplasm_AreaShape_Eccentricity,Cytoplasm_AreaShape_EulerNumber,Cytoplasm_AreaShape_Extent,Cytoplasm_AreaShape_FormFactor,Cytoplasm_AreaShape_MajorAxisLength,Cytoplasm_AreaShape_MaxFeretDiameter,Cytoplasm_AreaShape_MaximumRadius,Cytoplasm_AreaShape_MeanRadius,Cytoplasm_AreaShape_MedianRadius,Cytoplasm_AreaShape_MinFeretDiameter,Cytoplasm_AreaShape_MinorAxisLength,Cytoplasm_AreaShape_Orientation,Cytoplasm_AreaShape_Perimeter,Cytoplasm_AreaShape_Solidity,Cytoplasm_AreaShape_Zernike_0_0,Cytoplasm_AreaShape_Zernike_1_1,Cytoplasm_AreaShape_Zernike_2_0,Cytoplasm_AreaShape_Zernike_2_2,Cytoplasm_AreaShape_Zernike_3_1,Cytoplasm_AreaShape_Zernike_3_3,Cytoplasm_AreaShape_Zernike_4_0,Cytoplasm_AreaShape_Zernike_4_2,Cytoplasm_AreaShape_Zernike_4_4,Cytoplasm_AreaShape_Zernike_5_1,Cytoplasm_AreaShape_Zernike_5_3,Cytoplasm_AreaShape_Zernike_5_5,Cytoplasm_AreaShape_Zernike_6_0,Cytoplasm_AreaShape_Zernike_6_2,Cytoplasm_AreaShape_Zernike_6_4,Cytoplasm_AreaShape_Zernike_6_6,Cytoplasm_AreaShape_Zernike_7_1,Cytoplasm_AreaShape_Zernike_7_3,Cytoplasm_AreaShape_Zernike_7_5,Cytoplasm_AreaShape_Zernike_7_7,Cytoplasm_AreaShape_Zernike_8_0,Cytoplasm_AreaShape_Zernike_8_2,Cytoplasm_AreaShape_Zernike_8_4,Cytoplasm_AreaShape_Zernike_8_6,Cytoplasm_AreaShape_Zernike_8_8,Cytoplasm_AreaShape_Zernike_9_1,Cytoplasm_AreaShape_Zernike_9_3,Cytoplasm_AreaShape_Zernike_9_5,Cytoplasm_AreaShape_Zernike_9_7,Cytoplasm_AreaShape_Zernike_9_9,Cytoplasm_Intensity_IntegratedIntensityEdge_GFP,Cytoplasm_Intensity_IntegratedIntensity_GFP,Cytoplasm_Intensity_LowerQuartileIntensity_GFP,Cytoplasm_Intensity_MADIntensity_GFP,Cytoplasm_Intensity_MassDisplacement_GFP,Cytoplasm_Intensity_MaxIntensityEdge_GFP,Cytoplasm_Intensity_MaxIntensity_GFP,Cytoplasm_Intensity_MeanIntensityEdge_GFP,Cytoplasm_Intensity_MeanIntensity_GFP,Cytoplasm_Intensity_MedianIntensity_GFP,Cytoplasm_Intensity_MinIntensityEdge_GFP,Cytoplasm_Intensity_MinIntensity_GFP,Cytoplasm_Intensity_StdIntensityEdge_GFP,Cytoplasm_Intensity_StdIntensity_GFP,Cytoplasm_Intensity_UpperQuartileIntensity_GFP,Cytoplasm_Location_CenterMassIntensity_X_GFP,Cytoplasm_Location_CenterMassIntensity_Y_GFP,Cytoplasm_Location_CenterMassIntensity_Z_GFP,Cytoplasm_Location_Center_X,Cytoplasm_Location_Center_Y,Cytoplasm_Location_MaxIntensity_X_GFP,Cytoplasm_Location_MaxIntensity_Y_GFP,Cytoplasm_Location_MaxIntensity_Z_GFP,Cytoplasm_Parent_Cells,Cytoplasm_Parent_Nuclei,Nuclei_Number_Object_Number,Nuclei_AreaShape_Area,Nuclei_AreaShape_Center_X,Nuclei_AreaShape_Center_Y,Nuclei_AreaShape_Center_Z,Nuclei_AreaShape_Compactness,Nuclei_AreaShape_Eccentricity,Nuclei_AreaShape_EulerNumber,Nuclei_AreaShape_Extent,Nuclei_AreaShape_FormFactor,Nuclei_AreaShape_MajorAxisLength,Nuclei_AreaShape_MaxFeretDiameter,Nuclei_AreaShape_MaximumRadius,Nuclei_AreaShape_MeanRadius,Nuclei_AreaShape_MedianRadius,Nuclei_AreaShape_MinFeretDiameter,Nuclei_AreaShape_MinorAxisLength,Nuclei_AreaShape_Orientation,Nuclei_AreaShape_Perimeter,Nuclei_AreaShape_Solidity,Nuclei_AreaShape_Zernike_0_0,Nuclei_AreaShape_Zernike_1_1,Nuclei_AreaShape_Zernike_2_0,Nuclei_AreaShape_Zernike_2_2,Nuclei_AreaShape_Zernike_3_1,Nuclei_AreaShape_Zernike_3_3,Nuclei_AreaShape_Zernike_4_0,Nuclei_AreaShape_Zernike_4_2,Nuclei_AreaShape_Zernike_4_4,Nuclei_AreaShape_Zernike_5_1,Nuclei_AreaShape_Zernike_5_3,Nuclei_AreaShape_Zernike_5_5,Nuclei_AreaShape_Zernike_6_0,Nuclei_AreaShape_Zernike_6_2,Nuclei_AreaShape_Zernike_6_4,Nuclei_AreaShape_Zernike_6_6,Nuclei_AreaShape_Zernike_7_1,Nuclei_AreaShape_Zernike_7_3,Nuclei_AreaShape_Zernike_7_5,Nuclei_AreaShape_Zernike_7_7,Nuclei_AreaShape_Zernike_8_0,Nuclei_AreaShape_Zernike_8_2,Nuclei_AreaShape_Zernike_8_4,Nuclei_AreaShape_Zernike_8_6,Nuclei_AreaShape_Zernike_8_8,Nuclei_AreaShape_Zernike_9_1,Nuclei_AreaShape_Zernike_9_3,Nuclei_AreaShape_Zernike_9_5,Nuclei_AreaShape_Zernike_9_7,Nuclei_AreaShape_Zernike_9_9,Nuclei_Children_Cells_Count,Nuclei_Children_Cytoplasm_Count,Nuclei_Intensity_IntegratedIntensityEdge_GFP,Nuclei_Intensity_IntegratedIntensity_GFP,Nuclei_Intensity_LowerQuartileIntensity_GFP,Nuclei_Intensity_MADIntensity_GFP,Nuclei_Intensity_MassDisplacement_GFP,Nuclei_Intensity_MaxIntensityEdge_GFP,Nuclei_Intensity_MaxIntensity_GFP,Nuclei_Intensity_MeanIntensityEdge_GFP,Nuclei_Intensity_MeanIntensity_GFP,Nuclei_Intensity_MedianIntensity_GFP,Nuclei_Intensity_MinIntensityEdge_GFP,Nuclei_Intensity_MinIntensity_GFP,Nuclei_Intensity_StdIntensityEdge_GFP,Nuclei_Intensity_StdIntensity_GFP,Nuclei_Intensity_UpperQuartileIntensity_GFP,Nuclei_Location_CenterMassIntensity_X_GFP,Nuclei_Location_CenterMassIntensity_Y_GFP,Nuclei_Location_CenterMassIntensity_Z_GFP,Nuclei_Location_Center_X,Nuclei_Location_Center_Y,Nuclei_Location_Center_Z,Nuclei_Location_MaxIntensity_X_GFP,Nuclei_Location_MaxIntensity_Y_GFP,Nuclei_Location_MaxIntensity_Z_GFP
30nM,O16,47,11,2911,441,158,1,1.39268128414993,0.577647957117445,0,0.538874490929285,0.299110045994192,78.6181377776614,84.4037913840368,16.1554944214035,5.43725358772191,5,69.5266737275806,64.1748853989935,-28.782892738792,349.711999999999,0.813128491620112,0.459767032526679,0.007560299987731,0.165463632061094,0.029366483029889,0.018491080573322,0.043728644971809,0.028955936311028,0.014638073322128,0.013662867447691,0.02351080597472,0.035549935508986,0.014712674068363,0.053352005775691,0.010832134917009,0.0093365431105,0.008527641281578,0.024654119973391,0.00270667854318,0.008693327259795,0.01217288917327,0.021427334697343,0.014212321467368,0.006535572354595,0.009524291843066,0.006140167582907,0.013926544886514,0.01188679403155,0.006646839147579,0.01131081330735,0.00073263903413,117.843139603734,1216.40002585948,0.364705890417099,0.050980389118195,1.86546435633904,0.576470613479614,0.713725507259369,0.402195015712403,0.417863286107686,0.415686279535294,0.239215686917305,0.207843139767647,0.070577157406167,0.072437346172394,0.470588237047195,460.367023192999,153.071686953963,0,459.198213672278,154.525592579869,467,162,0,11,11,11,462,466,150,1,1.03451561462247,0.473487942477163,1,0.777777777777778,0.734529490511806,26.214671683469,27.3130005674953,11,3.98842763414217,3.60555127546399,21,23.0898906809488,84.6206083031793,88.904,0.908554572271386,0.786388944494791,0.091610287478747,0.126229737419031,0.037523290238627,0.025086858479863,0.017891806547848,0.033660096671765,0.013673194945459,0.019449801516898,0.020778055274472,0.010730309052973,0.015753711953166,0.002743069756364,0.006022138190174,0.015147058565357,0.018864730852108,0.01415210653094,0.005317183539838,0.011147022504424,0.008739895017142,0.001051597193906,0.002007621377002,0.001338556371202,0.012283330121904,0.012996753380719,0.001984764482459,0.007358574931199,0.002423055134197,0.01214275737522,0.004576961589061,1,1,35.7411774098873,212.721571594477,0.43529412150383,0.023529410362244,0.050443971897806,0.576470613479614,0.576470613479614,0.49640524180399,0.460436302152547,0.454901963472366,0.407843142747879,0.368627458810806,0.043755482499674,0.038054217186676,0.482352942228317,465.986062968167,148.622741687546,0,466.017316017316,148.662337662338,0,456,145,0
30nM,O16,47,12,4679,390,172,1,1.2052950802535,0.369519322524577,0,0.507924446374294,0.361606057547956,87.6666019419106,98.1529418815351,19.723082923316,7.369681083994,6.70820393249937,78.7371810665741,81.4618269390972,-13.9976580281628,403.239999999999,0.841319787827025,0.608867985353496,0.01476255453251,0.161324860761076,0.016500753000209,0.021602780809205,0.012186383200407,0.083243834949003,0.004234960652449,0.03407784511957,0.018983944182794,0.003874464550367,0.015161876074925,0.041976746113933,0.015662063668988,0.019586252754788,0.005463792721795,0.016877159723257,0.005784535472479,0.016060806331231,0.008306848564626,0.011116591021913,0.009551610639158,0.014880898348788,0.003147134680451,0.006263335332779,0.016015962017113,0.004014339600417,0.004037310538618,0.006866470117856,0.008029767833823,96.9058857709169,1376.9020114243,0.266666680574417,0.023529410362244,1.09378316570921,0.47843137383461,0.47843137383461,0.299092240033694,0.294272710285168,0.290196090936661,0.207843139767647,0.192156866192818,0.04387349415046,0.039240473473088,0.313725501298904,368.743254279609,179.756628960413,0,369.547766616798,179.015601624279,367,182,0,12,12,12,503,357,177,1,1.04457099809829,0.664336133529255,1,0.748511904761905,0.869780068702122,29.3319102543657,28.7923600977759,10.816653826392,4.3427258677497,4,21.3559575546713,21.9236653869598,-27.4908011835147,85.248,0.949056603773585,0.769318350467914,0.048607116203705,0.145614962697368,0.083920831584796,0.006822490727777,0.008940978438034,0.046890773483087,0.012445296891239,0.013157585226646,0.019682625723465,0.013062490014942,0.005986734782891,0.003109240048548,0.016444514511096,0.016504043278065,0.004426528856729,0.008911224211385,0.0081865624612,0.00505070849137,0.004809725901513,0.006103911824992,0.008557712587017,0.005998905820581,0.008615078322414,0.003471011311918,0.006874656163289,0.013554088286725,0.005253915677793,0.002530187617023,0.002300099852527,1,1,24.7921574860811,171.03137730062,0.309803932905197,0.027450978755951,0.471658645972865,0.47843137383461,0.47843137383461,0.349185316705368,0.340022618887913,0.341176480054855,0.24705882370472,0.243137255311012,0.050308645625179,0.04192943304994,0.364705890417099,357.947974231369,176.975901641064,0,357.974155069582,176.504970178926,0,367,182,0
30nM,O16,47,13,3740,88,175,1,1.76982515510765,0.886355419241893,0,0.403408478049833,0.031308876965022,117.633338461204,142.239235093556,22.0227155455452,5.77315910978551,4.12310562561766,62.3388682406188,54.4648798644649,-21.1254047939507,1225.2,0.61956431707115,0.235365554434041,0.034842199644366,0.12700696050993,0.03688961574949,0.037988558305885,0.003476075523901,0.041940623449131,0.03914954606844,0.012087141725762,0.021781938808051,0.005796512737668,0.001379276637431,0.014329784858693,0.015987265231657,0.014490851749299,0.00607265299016,0.005787066198856,0.006374115038059,0.005197639962493,0.000690238303201,0.008128911671976,0.006028547485503,0.004008833287476,0.008750287109846,0.003576460623765,0.003057303980754,0.007692704309243,0.006335232044702,0.003116490648017,0.000641070912991,145.600002504885,753.58824903518,0.184313729405403,0.015686273574829,0.190538594057863,0.298039227724075,0.329411774873734,0.198907107247111,0.201494184234005,0.200000002980232,0.074509806931019,0.074509806931019,0.024210276173485,0.028517462014759,0.219607844948769,85.8763406162999,180.83612521484,0,85.6959893048128,180.897593582888,70,164,0,13,13,13,629,54,182,1,1.31747336654316,0.881371405263737,1,0.578125,0.607736928515416,41.5460828234589,43.139309220246,9.89949493661166,4.06978706444821,3.60555127546399,19.3655464741872,19.6273670806223,-41.1043596154543,114.044,0.931162102146558,0.430342651068467,0.008940068691071,0.185981990571315,0.077593323202795,0.005638364808879,0.009876116041735,0.038606989740511,0.052267024646346,0.029208757609448,0.003565929847984,0.005806881526402,0.008085972164529,0.005100111015469,0.006478357768572,0.014996118881719,0.014992644497802,0.00325728096696,0.001803181545256,0.006096776055906,0.006417207719595,0.012664127266993,0.013873221047011,0.005302786680211,0.004568351156647,0.009401344998078,0.002299953313511,0.002110418482181,0.003170615917944,0.005983725035851,0.004817895222428,1,1,15.3254905939102,104.411767654121,0.149019613862038,0.019607841968536,0.281175118022839,0.239215686917305,0.239215686917305,0.170283228821225,0.165996450960447,0.164705887436867,0.074509806931019,0.070588238537312,0.028072501094068,0.025548459465944,0.184313729405403,51.3452018603843,183.924732394841,0,51.066772655008,183.885532591415,0,67,178,0
30nM,O16,47,14,2719,424,187,1,1.78075842928233,0.881746545063749,0,0.493466424682396,0.279983465892239,100.289862555908,94.8314293892062,13.9283882771841,4.95167431664318,4.47213595499958,45.4153846153846,47.3090817707747,14.8468431251137,349.335999999999,0.793984523288071,0.383988196301623,0.052179265784871,0.107353725026323,0.076988797901423,0.045052904648774,0.017417077813686,0.027380266608687,0.039463509877997,0.032508031040204,0.003982753106714,0.011095916667249,0.004854630233502,0.030234353375116,0.001476013335389,0.01768459692302,0.015987542317738,0.030258876961869,0.00399130780134,0.005212349597451,0.001700145492574,0.00704974743615,0.00539226946858,0.003867795708523,0.009257768424343,0.007349272338042,0.025710932645739,0.015230843242785,0.006770245758873,0.002464531058839,0.001733731409881,127.831375479698,1185.97650185227,0.317647069692612,0.054901957511902,1.08782851732187,1,1,0.440797846481718,0.436181133450634,0.356862753629684,0.207843139767647,0.207843139767647,0.209163119247206,0.177289523345154,0.522549048066139,452.588713170314,196.889522679697,0,451.64545788893,197.431408606105,455,188,0,14,14,14,527,452,199,1,1.18053659227002,0.829531636037933,1,0.704545454545455,0.801409510317776,34.7770584473106,34.2052627529741,9.8488578017961,4.10052047014572,3.60555127546399,18.9736659610103,19.4215865081637,18.5351856940316,90.904,0.948694869486948,0.573501914594385,0.026027395250613,0.182855763794041,0.10133706995681,0.018994447773425,0.001957753779441,0.004988307895964,0.031270400683349,0.035118749786926,0.003551523909884,0.00384490252216,0.002106790231655,0.018272946020544,0.018026820276006,0.001690960618723,0.015097292011431,0.011159115452836,0.008451233080066,0.003670739381897,0.002696442698227,0.008354777198292,0.011853356678855,0.013972168911369,0.009028075307189,0.007472362280881,0.004065438230588,0.004814374037476,0.003945008659927,0.001826464466505,0.002411757440829,1,1,60.6000009179115,323.286282449961,0.494117647409439,0.094117671251297,0.568300028922986,1,1,0.797368433130415,0.613446456261785,0.5686274766922,0.61176472902298,0.388235300779343,0.106976317049074,0.147300846328344,0.709803938865662,451.845289776972,197.777541935276,0,451.567362428843,198.273244781784,0,457,191,0
30nM,O16,47,15,2621,294,193,1,2.17967640771009,0.943175133963249,0,0.413667929292929,0.255369294546295,114.288361983453,110.276924150069,14.8660687473185,4.92461985050996,4.24264068711929,41.5458156078389,37.9775715623951,29.7921209750262,359.131999999999,0.801529051987768,0.274415002610876,0.024021915345076,0.106071844636298,0.064258869969505,0.028333470035641,0.010657508504429,0.014861184066456,0.047973971762976,0.028973786822565,0.016253426584674,0.014744081260006,0.006322695966107,0.010817128327467,0.014164787100955,0.023259699767507,0.016730259191007,0.002019417600009,0.011088313538367,0.006841470694275,0.004818688656466,0.020012562651654,0.000318373592814,0.006130747324979,0.014208442626553,0.010503291638138,0.006895135084983,0.003503963107963,0.003408871772096,0.004257416241553,0.003920464671782,107.776474252343,994.145127341151,0.309803932905197,0.058823525905609,0.82281586627788,0.623529434204102,0.686274528503418,0.366586647116814,0.379299934124819,0.352941185235977,0.18823529779911,0.164705887436867,0.109561031321618,0.096829571296965,0.447058826684952,317.770980687492,205.839314089474,0,317.220908050362,205.22739412438,317,199,0,15,15,15,454,313,207,1,1.2100181125272,0.842881962286486,1,0.720634920634921,0.80052522483069,32.967253254975,31.7804971641414,8.94427190999916,3.78296979766124,3.60555127546399,17.3925271309261,17.7396295853516,20.703777764458,84.42,0.95578947368421,0.572327478524519,0.010015553723833,0.175624928791878,0.109570206394066,0.005725990643282,0.005826258374576,0.005966679195423,0.039403396153098,0.031201892966865,0.003458926941155,0.00788679167061,0.001461022718699,0.008850121875252,0.017771210356996,0.007465671483454,0.011420772597656,0.003080855090117,0.004496771035608,0.002534153595552,0.00085741988073,0.011464340964561,0.012070210937091,0.019786239398294,0.011705897707671,0.005665559210059,0.001594346408529,0.001819783282207,0.002702061312652,0.002083836042865,0.001066204281294,1,1,39.4784329533577,223.243142664433,0.443137258291245,0.039215713739395,0.272705090958954,0.635294139385223,0.745098054409027,0.548311568796635,0.491724983842362,0.47843137383461,0.454901963472366,0.34901961684227,0.0457624987003,0.063892088381241,0.533333361148834,318.576879195703,209.10943838505,0,318.352422907489,209.264317180617,0,324,207,0
30nM,O16,47,16,8274,213,186,1,1.44247539696441,0.832032860070512,0,0.479041222788328,0.087007427341024,152.180762076059,166.604321672639,29.2745623366089,8.95622137689682,7.81024967590665,89.5751271479178,84.4186781899269,50.8123113834078,1093.162,0.779793600678573,0.379536116768337,0.075836821570025,0.14144431152401,0.042620036240626,0.068017878404848,0.004041835551805,0.003124026226952,0.020631300925535,0.024363940174161,0.01867440227122,0.007471372870651,0.005182751314079,0.003676814393765,0.015686638762977,0.022122504670355,0.01384159119416,0.01049593392927,0.006871914117167,0.000503566414859,0.003177749767024,0.01523563197382,0.01666104488775,0.005373291830611,0.015963918274924,0.006173704063836,0.004713679813364,0.006746927389403,0.007382982788535,0.00386064693339,0.001828593059597,182.411768466234,2252.8039784357,0.200000002980232,0.062745094299316,9.21883497461901,0.549019634723663,0.556862771511078,0.252647878762097,0.272275075953069,0.258823543787003,0.184313729405403,0.105882354080677,0.079711255313083,0.084313480512468,0.329411774873734,224.897979915127,207.810857113969,0,219.693376843123,200.201716219483,244,218,0,16,16,16,549,232,225,1,1.09083895358422,0.753024321722879,1,0.726190476190476,0.861456182728959,32.6510894913363,31.8904374382039,10.6301458127347,4.42082104697401,4,20.5060966544099,21.4841779775816,47.911315058079,89.49,0.961471103327496,0.683036328720799,0.031269222791688,0.171902615045059,0.098738460131021,0.012622252772175,0.006092201864451,0.027806828714798,0.005854926423894,0.026132114636482,0.014402042754158,0.006904751869684,0.003503050664842,0.017702433861382,0.025154998281416,0.014719393117183,0.007415207621146,0.00783726143996,0.009358687011255,0.005048162628998,0.003646963346404,0.003151851662233,0.001241308090919,0.007365806036843,0.013350559055586,0.002293397180898,0.007530587295023,0.007680067046421,0.003252626062928,0.003050948072374,0.002926037831367,1,1,32.858824044466,206.254906356335,0.337254911661148,0.037254899740219,0.612523691627564,0.549019634723663,0.549019634723663,0.444038162763054,0.375691997006074,0.366666674613953,0.329411774873734,0.254901975393295,0.052607627783173,0.055730773319794,0.411764711141586,232.779655828658,225.389124421704,0,232.205828779599,225.174863387978,0,242,221,0
30nM,O16,47,17,4378,80,221,1,1.7153181103564,0.884662954784647,0,0.457471264367816,0.088596292874821,125.135024950231,126.210142223199,16.2788205960997,5.36317579791938,5,64.4643308290606,58.3418427230932,-35.1213164441925,788.015999999998,0.734440530112397,0.349943042680052,0.064102516298649,0.116400379084242,0.058534982517053,0.051012875017296,0.021145306953038,0.013945566707904,0.04060174972227,0.016751100100192,0.020929329655294,0.01941037743818,0.005905660442741,0.007540935099745,0.014687264579298,0.012813304882876,0.0081898987695,0.014586936006156,0.002795315404246,0.003216530683052,0.001982294947025,0.014573061592255,0.007802107751525,0.011700764199262,0.006035223244633,0.006632136097592,0.011866089817804,0.010071687443325,0.006954510422228,0.004347884892539,0.001439457525049,115.184315755963,956.372571229935,0.192156866192818,0.027450978755951,0.905785099460011,0.39215686917305,0.39215686917305,0.215297786459745,0.218449650806289,0.215686276555061,0.16078431904316,0.105882354080677,0.027158711665161,0.036202514893707,0.243137255311012,54.1505566352167,238.287323458702,0,54.7313841936958,237.592279579717,47,249,0,17,17,17,668,49,237,1,1.63516297895543,0.93846065484948,1,0.475106685633001,0.619279028033031,49.8397657973143,47.5078940808788,8.48528137423857,3.85919378619979,3.60555127546399,16.2634559672906,17.2139653081562,-46.2843057850559,116.426,0.966015907447578,0.376838287941111,0.006191852159347,0.144430065648749,0.091599983078502,0.001324315749673,0.005097857374326,0.046261990042424,0.057032710446678,0.040678466401324,0.003387610990292,0.003558369784559,0.003407886876168,0.017288807260136,0.016653544156652,0.023129379702431,0.021583155644159,0.001974875399911,0.001035125342172,0.002777459025843,0.002338973000689,0.000157104067484,0.000462987436039,0.002215410022317,0.007801296290778,0.012484710176732,0.000807080037591,0.000296553949846,0.000684291949555,0.002306240104387,0.001623099456562,1,1,21.8156868070364,150.44314032793,0.20392157137394,0.019607841968536,0.253479975719767,0.39215686917305,0.39215686917305,0.239732822055345,0.22521428192804,0.223529413342476,0.156862750649452,0.141176477074623,0.032474763334923,0.030875367953522,0.243137255311012,47.4093006409159,238.248781393934,0,47.1616766467066,238.194610778443,0,47,249,0
30nM,O16,47,18,5790,286,271,1,1.48936547562872,0.674474750086615,0,0.501559251559252,0.295790769487672,119.024678025072,118.562219952226,21.9317121994613,7.63096901415283,7,88.507230156468,87.8756716357601,15.426482448543,495.965999999999,0.758151106455414,0.497039298544681,0.087652871042791,0.098213289602724,0.038816355236813,0.043987586103252,0.051727560286292,0.060506800700102,0.027205867565774,0.030981066639467,0.00736835280714,0.018431584315205,0.014515823762503,0.038933127801838,0.002266392518903,0.017591248157659,0.001426143082522,0.015331094199657,0.014670769524992,0.011593066961887,0.007085437773433,0.025662679000829,0.010841288466909,0.009778166992236,0.005606753956547,0.004392087512887,0.00388961108553,0.007131867112124,0.00210878263489,0.005826600913463,0.008363760582089,142.482356950641,1954.26672239602,0.30588236451149,0.027450978755951,0.855519864995351,0.541176497936249,0.541176497936249,0.337635916944646,0.337524477097757,0.333333343267441,0.207843139767647,0.192156866192818,0.050475728921443,0.043388618991394,0.360784322023392,303.91781889871,254.067187354611,0,304.744559585492,254.287219343696,301,255,0,18,18,18,974,305,242,1,1.1069968320729,0.769743980399879,1,0.719881744271988,0.821742888728715,44.167311487964,42.9534631898291,13.6014705087354,5.657048570747,5,27.1115193738496,28.1943237523128,24.2380917389163,122.044,0.963402571711177,0.67117865027034,0.007013259081926,0.172676239242018,0.104818017400615,0.006951709979264,0.012873331579395,0.021053189694589,0.010992094076899,0.023379626407495,0.001543680116248,0.003475251217999,0.008113650081506,0.020125034566552,0.027518302079702,0.017410060936297,0.005156922828607,0.003893660208603,0.001608467074505,0.004623300513443,0.003168782964614,0.001272044272959,0.002539973034706,0.010705888807319,0.011722140455335,0.002603275519877,0.001381418791248,0.001194005393776,0.001414477549642,0.005481573528164,0.000581124601581,1,1,39.956863462925,362.337262541056,0.345098048448563,0.023529410362244,0.455337039716688,0.541176497936249,0.5686274766922,0.391733955518872,0.372009509795745,0.368627458810806,0.321568638086319,0.26274511218071,0.047871700645828,0.040381972024692,0.396078437566757,304.099906961281,241.421197890382,0,304.554414784394,241.448665297741,0,314,235,0
30nM,O16,47,19,4552,383,242,1,1.28876347730112,0.682856747386483,0,0.638877192982456,0.365045021923189,98.5535249928879,97.4987179402888,19.0262975904404,7.20323555751507,6.70820393249937,72.8187888494528,71.9985043238442,5.41268518423403,395.851999999999,0.833241808530111,0.605377578193713,0.074442496838861,0.114949351021198,0.062642244078797,0.032562556270593,0.023615340117688,0.071475074090963,0.023152362478376,0.022922973425052,0.027678784154848,0.012634802555405,0.013853188577558,0.021718577076783,0.020130095387097,0.004858188379794,0.014364251976007,0.016900435528622,0.007641807508974,0.005462386819003,0.008461155616225,0.019737314406968,0.009781754461236,0.018602365568966,0.008425840386882,0.006900837646941,0.011774692224232,0.006077975984643,0.006103398968371,0.003094107958608,0.008330741626574,128.917650669813,1701.72945840657,0.313725501298904,0.047058820724487,2.65641736149632,0.666666686534882,0.666666686534882,0.384828807969591,0.3738421481561,0.352941185235977,0.235294118523598,0.20392157137394,0.094962124883144,0.081656901536908,0.423529416322708,410.330703895969,240.043630278733,0,409.824692442882,237.435852372583,434,268,0,19,19,19,511,418,243,1,1.11189367254965,0.767701743142947,1,0.78494623655914,0.859809501775709,32.0565931323495,31.04834939252,10,4.21116627861539,4,20,20.5420998388683,-7.910217036946,86.42,0.952469711090401,0.674922621742394,0.035988195942428,0.16459428749088,0.105330751756753,0.010540333032107,0.015718572276748,0.018961826209501,0.010968742200311,0.024609949372788,0.011056749378825,0.015960945829216,0.004957012261467,0.015533554718634,0.021522946547266,0.019308734040824,0.009444712905708,0.006789674604007,0.009490798059145,0.004927474294428,0.001115797181518,5.27565026050014E-05,0.00567573049463,0.008249096298718,0.009919373754671,0.003155203793426,0.002608241938164,0.007411924999712,0.006445900463607,0.006740976759568,0.001070319723197,1,1,35.2823538184166,220.258827209473,0.396078437566757,0.035294115543366,0.49528354599772,0.603921592235565,0.603921592235565,0.476788565113738,0.431034886906992,0.427450984716415,0.364705890417099,0.30588236451149,0.058026785589589,0.05090217862506,0.462745100259781,415.90380300455,243.481892971278,0,416.3385518591,243.244618395303,0,411,252,0
30nM,O16,47,20,5427,154,213,1,1.19551024653654,0.55206579719121,0,0.490243902439024,0.095993606767244,98.5777814113556,122.262013724623,24.1867732448956,7.88041527904359,6.40312423743285,82.0458441844875,82.194208263474,-89.4170828045161,842.875999999998,0.7800215594682,0.461675299934253,0.101844649719274,0.162042580961757,0.014755967009851,0.037132539594632,0.008830659598437,0.019386769391027,0.012142050494637,0.025928183191772,0.028628804157454,0.01001758719135,0.011139132239243,0.017982604212419,0.023234999283687,0.020546814770804,0.010874369790627,0.015225610863402,0.008726221226122,0.006562729861981,0.002584506072357,0.00015141118873,0.001216993650814,0.009193981201213,0.008224724290941,0.005611701470823,0.009446798275578,0.00403854595333,0.000831316776657,0.001589149002295,0.004878816017581,137.705885499716,1311.20787774026,0.18823529779911,0.04313725233078,5.20038542321288,0.439215689897537,0.486274510622025,0.243296617490664,0.241608232493139,0.215686276555061,0.184313729405403,0.117647059261799,0.060368648623762,0.069110070212235,0.298039227724075,154.621749763493,228.731410771718,0,153.541920029482,223.644370738898,153,242,0,20,20,20,457,162,245,1,1.22875898934578,0.855432439815043,1,0.626886145404664,0.760407743929047,33.6082597231572,33.2415402771893,8.94427190999916,3.75141950625869,3.60555127546399,16.9705627484771,17.4062021622431,-46.7881840606685,86.9040000000001,0.956066945606695,0.526341341301049,0.013239117330392,0.185265829911788,0.09824733974759,0.011064197484656,0.003256622050869,0.020658089206766,0.038687151651814,0.038420874266467,0.001757144242447,0.001881961558335,0.001703881636011,0.01656869477021,0.012671404329304,0.006935396688277,0.018120792904806,0.005713466041586,0.004137717275684,0.001764601998215,0.000935537391003,0.015369682441134,0.014863026417399,0.013589518677365,0.003103300537341,0.009192232699714,0.004761956447563,0.003606166489446,0.001615356497042,0.001550947538927,0.000826655720519,1,1,24.6666673123836,147.643141999841,0.298039227724075,0.023529410362244,0.057671353254327,0.439215689897537,0.439215689897537,0.347417849470192,0.32307033260359,0.321568638086319,0.254901975393295,0.219607844948769,0.046323897994621,0.035753075475916,0.345098048448563,161.817179746758,245.550320061497,0,161.862144420131,245.586433260394,0,150,251,0
